Client ID,Service Start Date
927,4/9/2021
2398,4/9/2021
13340,4/9/2021
13340,4/9/2021
8220,4/9/2021
8220,4/9/2021
80,4/9/2021
80,4/9/2021
13127,4/9/2021
13127,4/9/2021
9624,4/9/2021
9624,4/9/2021
14325,4/9/2021
14325,4/9/2021
10363,4/9/2021
10363,4/9/2021
13680,4/9/2021
13680,4/9/2021
12530,4/9/2021
12530,4/9/2021
14233,4/9/2021
14233,4/9/2021
14233,4/9/2021
4444,4/9/2021
4444,4/9/2021
4444,4/9/2021
6941,4/9/2021
14290,4/9/2021
5361,4/9/2021
5361,4/9/2021
14370,4/9/2021
14370,4/9/2021
6462,4/9/2021
10980,4/9/2021
81,4/14/2021
81,4/14/2021
81,4/16/2021
81,4/16/2021
11460,4/16/2021
11460,4/16/2021
1640,4/15/2021
1640,4/15/2021
1640,4/15/2021
9201,4/15/2021
9201,4/15/2021
9201,4/15/2021
7942,4/15/2021
7942,4/15/2021
4717,4/15/2021
4717,4/15/2021
10917,4/15/2021
13340,4/15/2021
9634,4/15/2021
9634,4/15/2021
9634,4/15/2021
14325,4/15/2021
13680,4/15/2021
13680,4/15/2021
2398,4/15/2021
5361,4/15/2021
5361,4/15/2021
6879,4/15/2021
6879,4/15/2021
12471,4/15/2021
13655,7/28/2022
13655,7/28/2022
13655,7/28/2022
13655,7/28/2022
13655,7/28/2022
1491,8/6/2021
1491,8/6/2021
9558,7/28/2022
5269,8/6/2021
9558,7/28/2022
5269,8/6/2021
7986,8/6/2021
7986,8/6/2021
4444,3/20/2021
9558,7/28/2022
7986,8/6/2021
11507,8/6/2021
14325,4/16/2021
14399,4/16/2021
14399,4/16/2021
14325,4/16/2021
13233,4/16/2021
4652,4/16/2021
5361,8/6/2021
11507,8/6/2021
11507,8/6/2021
11834,8/6/2021
5361,8/6/2021
13233,4/16/2021
10534,4/16/2021
9082,7/28/2022
7986,8/6/2021
12252,8/6/2021
12252,8/6/2021
11834,8/6/2021
11834,8/6/2021
4652,4/16/2021
14290,4/16/2021
14290,4/16/2021
13248,4/16/2021
5361,4/16/2021
5361,4/16/2021
13680,4/16/2021
13680,4/16/2021
14370,4/16/2021
14370,4/16/2021
14370,4/16/2021
12530,4/16/2021
12530,4/16/2021
12530,4/16/2021
12252,4/16/2021
12252,4/16/2021
2846,4/16/2021
12438,4/16/2021
12438,4/16/2021
362,4/16/2021
362,4/16/2021
5269,4/16/2021
5269,4/16/2021
5269,4/22/2021
5269,4/22/2021
9078,4/19/2021
9078,4/19/2021
9078,4/19/2021
11498,4/19/2021
11498,4/19/2021
11498,4/19/2021
6879,4/19/2021
6879,4/19/2021
6879,4/19/2021
8917,4/19/2021
8917,4/19/2021
14233,4/19/2021
14233,4/19/2021
5877,4/19/2021
5877,4/19/2021
1491,4/19/2021
13248,4/19/2021
13248,4/19/2021
8328,4/19/2021
10917,4/19/2021
10917,4/19/2021
13340,4/19/2021
13340,4/19/2021
2398,4/19/2021
6462,4/19/2021
13680,4/19/2021
10363,4/19/2021
10363,4/19/2021
9634,4/19/2021
9201,4/19/2021
81,4/19/2021
81,4/19/2021
5361,4/19/2021
5361,4/19/2021
12530,4/19/2021
7942,4/19/2021
7942,4/19/2021
7942,4/19/2021
13986,4/19/2021
13986,4/19/2021
13986,4/19/2021
13986,4/19/2021
12438,4/19/2021
12438,4/19/2021
8220,4/19/2021
8220,4/19/2021
13233,4/19/2021
13233,4/19/2021
1640,4/19/2021
6942,4/19/2021
9078,4/15/2021
8220,4/15/2021
8220,4/15/2021
1491,4/15/2021
1491,4/15/2021
1491,4/14/2021
709,4/29/2021
14370,4/29/2021
13233,4/29/2021
13233,4/29/2021
8597,4/29/2021
8220,4/29/2021
5308,4/27/2021
14290,4/27/2021
14290,4/27/2021
5269,4/27/2021
5269,4/27/2021
14370,4/27/2021
13986,4/27/2021
11507,4/27/2021
5071,4/27/2021
5071,4/27/2021
5361,4/27/2021
5361,4/27/2021
13248,4/27/2021
13248,4/27/2021
5071,4/27/2021
5071,4/27/2021
1491,4/27/2021
13340,4/27/2021
13340,4/27/2021
10917,4/27/2021
10917,4/27/2021
7942,4/27/2021
7942,4/27/2021
10917,4/20/2021
14578,4/20/2021
13340,4/20/2021
13340,4/20/2021
13340,4/20/2021
5269,4/20/2021
10917,4/20/2021
10917,4/20/2021
14578,4/20/2021
11460,4/20/2021
14578,4/20/2021
1491,4/20/2021
9082,4/20/2021
9634,4/22/2021
11460,4/22/2021
10917,4/22/2021
5269,4/22/2021
11834,8/6/2021
11460,4/20/2021
11460,4/20/2021
5361,8/6/2021
14578,4/20/2021
13248,4/20/2021
13248,4/20/2021
13668,4/20/2021
13986,4/20/2021
10363,4/22/2021
11460,4/22/2021
11460,4/22/2021
10917,4/22/2021
6879,8/6/2021
11559,8/6/2021
9078,8/6/2021
6879,8/6/2021
2398,8/5/2021
11559,8/5/2021
11559,8/5/2021
14578,4/20/2021
13248,4/20/2021
1491,4/20/2021
9082,4/20/2021
5071,4/20/2021
13986,4/20/2021
13986,4/20/2021
10363,4/22/2021
9634,4/22/2021
9634,4/22/2021
12530,4/22/2021
12530,4/22/2021
794,4/22/2021
794,4/22/2021
13340,4/22/2021
13340,4/22/2021
13340,4/22/2021
5269,4/22/2021
13986,4/22/2021
13986,4/22/2021
13986,4/22/2021
1491,4/22/2021
1491,4/22/2021
1491,4/22/2021
1491,4/22/2021
5071,4/22/2021
5071,4/22/2021
9558,4/22/2021
9558,4/22/2021
9558,4/22/2021
9078,4/22/2021
9078,4/22/2021
8328,4/22/2021
13248,4/22/2021
5361,4/22/2021
5361,4/22/2021
11359,4/22/2021
9078,8/6/2021
10409,8/5/2021
11559,8/5/2021
11559,8/6/2021
11559,8/6/2021
13233,8/6/2021
13233,8/6/2021
6073,8/6/2021
6073,8/6/2021
1467,8/5/2021
10917,8/5/2021
1254,8/5/2021
10917,8/5/2021
9082,7/28/2022
13572,8/5/2021
13572,8/5/2021
2398,4/23/2021
2398,4/23/2021
2398,4/23/2021
2398,4/23/2021
2398,4/23/2021
9558,4/23/2021
9558,4/23/2021
13697,4/23/2021
5269,4/23/2021
12530,4/23/2021
12530,4/23/2021
12530,4/23/2021
362,4/23/2021
362,4/23/2021
362,4/23/2021
13248,4/23/2021
13248,4/23/2021
5361,4/23/2021
5361,4/23/2021
5361,4/23/2021
14325,4/23/2021
14325,4/23/2021
13248,4/23/2021
11498,4/23/2021
11498,4/23/2021
11498,4/23/2021
6737,4/23/2021
8220,4/23/2021
4444,4/23/2021
4444,4/23/2021
2547,4/23/2021
13233,4/26/2021
794,4/26/2021
14233,4/26/2021
13248,4/23/2021
13248,4/23/2021
2547,4/23/2021
3230,4/26/2021
2398,4/26/2021
13233,4/26/2021
794,4/26/2021
7942,4/26/2021
4444,4/23/2021
3230,4/26/2021
6879,4/26/2021
2398,4/26/2021
13878,4/26/2021
13878,4/26/2021
14618,4/26/2021
14618,4/26/2021
9565,4/26/2021
7942,4/26/2021
14233,4/26/2021
14233,4/26/2021
13248,4/26/2021
13248,4/26/2021
4717,4/26/2021
4717,4/26/2021
10363,4/26/2021
10363,4/26/2021
5269,4/26/2021
5269,4/26/2021
14233,4/23/2021
14233,4/23/2021
14233,4/23/2021
14233,4/23/2021
14370,4/23/2021
14370,4/23/2021
14370,4/23/2021
8597,4/23/2021
10917,4/23/2021
10917,4/23/2021
7942,4/23/2021
7942,4/23/2021
7942,4/23/2021
5269,4/23/2021
5269,4/23/2021
11498,4/23/2021
11498,4/23/2021
1491,4/23/2021
1491,4/23/2021
13680,4/23/2021
13680,4/23/2021
11460,4/23/2021
11460,4/23/2021
10363,4/25/2021
10363,4/25/2021
709,4/25/2021
709,4/25/2021
709,4/25/2021
709,4/25/2021
11677,4/25/2021
7942,4/25/2021
4305,4/25/2021
14618,4/25/2021
1491,4/25/2021
1491,4/25/2021
10917,4/25/2021
15327,7/29/2021
7942,4/25/2021
11241,4/25/2021
13340,4/25/2021
10917,4/25/2021
13882,4/21/2021
13882,4/21/2021
13668,4/24/2021
15327,7/28/2021
15327,7/29/2021
15327,7/21/2021
15327,7/30/2021
11241,4/25/2021
14618,4/25/2021
13340,4/25/2021
13668,4/24/2021
11460,4/24/2021
11460,4/24/2021
4652,4/24/2021
4652,4/24/2021
5361,4/24/2021
5361,4/24/2021
5361,4/24/2021
794,4/24/2021
794,4/24/2021
2547,4/24/2021
2547,4/24/2021
2547,4/24/2021
13233,4/24/2021
13233,4/24/2021
13233,4/24/2021
13233,4/24/2021
13233,4/24/2021
13233,4/24/2021
8220,4/24/2021
8220,4/24/2021
8220,4/24/2021
12438,4/24/2021
12438,4/24/2021
12762,4/24/2021
14370,4/24/2021
14370,4/24/2021
15327,7/29/2021
15327,7/29/2021
15327,7/30/2021
15327,7/30/2021
15327,7/22/2021
15327,7/22/2021
8385,7/23/2021
8385,7/22/2021
8385,7/22/2021
14849,6/3/2021
14849,6/3/2021
12438,6/25/2021
5361,8/5/2021
5361,8/5/2021
5361,8/5/2021
6073,8/5/2021
7986,8/5/2021
6073,8/5/2021
14399,8/5/2021
7986,8/5/2021
7986,8/5/2021
10363,8/5/2021
10363,8/5/2021
10363,8/5/2021
14233,8/5/2021
14233,8/5/2021
14233,8/5/2021
13680,8/4/2021
5269,8/4/2021
8917,8/5/2021
8917,8/5/2021
13680,8/4/2021
11834,8/4/2021
11834,8/4/2021
11834,8/4/2021
7986,8/4/2021
7986,8/4/2021
7986,8/4/2021
10917,8/4/2021
10917,8/4/2021
8328,8/4/2021
8328,8/4/2021
9565,4/29/2021
10917,4/29/2021
10917,4/29/2021
4444,4/29/2021
4444,4/29/2021
12438,4/29/2021
12438,4/29/2021
7942,4/26/2021
7942,4/26/2021
13340,4/26/2021
13340,4/26/2021
5648,4/26/2021
5648,4/26/2021
5877,4/26/2021
5361,4/26/2021
5361,4/26/2021
11498,4/26/2021
8220,4/26/2021
8597,4/26/2021
8597,4/26/2021
9078,4/26/2021
7744,4/26/2021
4652,4/26/2021
4652,4/26/2021
7942,4/30/2021
7942,4/30/2021
12415,4/30/2021
5361,4/30/2021
5361,4/30/2021
10363,4/30/2021
10917,4/29/2021
10917,4/29/2021
5308,4/29/2021
9634,4/29/2021
9558,4/29/2021
9558,4/29/2021
10840,8/4/2021
6737,4/30/2021
6737,4/30/2021
11498,4/30/2021
8220,4/30/2021
9619,4/30/2021
81,4/30/2021
11498,4/30/2021
11498,5/2/2021
977,5/2/2021
10363,5/2/2021
5071,5/2/2021
5308,5/3/2021
5071,5/3/2021
13680,5/3/2021
13680,5/3/2021
5269,5/13/2021
13248,5/13/2021
11241,5/13/2021
13572,5/13/2021
9078,5/13/2021
7942,5/13/2021
7942,5/13/2021
10840,8/4/2021
10917,8/4/2021
10917,8/4/2021
10917,8/9/2021
10917,8/4/2021
9558,8/9/2021
9558,8/9/2021
9558,8/9/2021
10917,8/9/2021
10917,8/9/2021
9634,8/9/2021
1491,8/9/2021
7986,8/9/2021
7986,8/9/2021
1491,8/9/2021
11834,8/9/2021
11834,8/9/2021
4305,8/9/2021
7986,8/9/2021
2398,8/9/2021
2398,8/9/2021
2398,8/9/2021
11834,8/9/2021
11834,8/9/2021
11834,8/9/2021
4305,8/9/2021
11559,8/9/2021
11559,8/9/2021
11559,8/9/2021
11559,8/9/2021
5269,8/9/2021
13680,8/9/2021
11507,8/9/2021
14399,8/9/2021
14399,8/9/2021
13680,8/9/2021
11507,8/9/2021
13340,7/28/2022
13340,7/28/2022
3230,7/28/2022
3230,7/28/2022
10917,9/14/2021
13233,9/14/2021
9201,9/9/2021
13655,7/28/2022
13233,9/14/2021
9201,9/9/2021
1491,9/9/2021
1491,9/9/2021
1640,9/9/2021
1491,9/13/2021
537,1/18/2022
81,9/9/2021
1640,9/9/2021
1640,9/9/2021
7069,9/3/2021
7069,9/3/2021
1491,9/13/2021
13655,7/28/2022
6737,4/30/2021
14290,5/17/2021
8917,5/17/2021
8917,5/17/2021
81,5/17/2021
81,5/17/2021
9201,5/17/2021
9201,5/17/2021
14290,5/17/2021
8917,5/17/2021
10363,5/17/2021
8220,5/17/2021
12438,5/17/2021
12438,5/17/2021
13680,5/17/2021
13680,5/17/2021
13680,5/17/2021
1704,5/17/2021
1704,5/17/2021
10363,5/17/2021
81,9/9/2021
3907,5/11/2021
14570,5/11/2021
14656,5/11/2021
14656,5/11/2021
14656,5/11/2021
14656,5/11/2021
11507,5/11/2021
2398,5/11/2021
2398,5/11/2021
2846,9/3/2021
2846,9/3/2021
10917,9/13/2021
10917,9/13/2021
13680,9/13/2021
2398,5/11/2021
2398,5/11/2021
13340,5/11/2021
13340,5/11/2021
3526,5/11/2021
3526,5/11/2021
9475,5/11/2021
832,5/11/2021
1704,5/20/2021
13233,5/20/2021
5361,5/20/2021
6737,5/20/2021
10917,5/20/2021
10917,5/20/2021
10917,5/20/2021
13510,5/20/2021
10363,5/13/2021
10363,5/13/2021
11559,5/13/2021
11559,5/13/2021
2398,5/13/2021
5361,5/5/2021
5361,5/5/2021
9558,5/5/2021
11559,5/13/2021
2398,5/13/2021
6737,5/5/2021
6737,5/5/2021
9422,5/5/2021
1640,5/5/2021
12530,5/5/2021
9201,5/7/2021
14233,5/7/2021
14325,5/7/2021
8220,5/7/2021
5721,5/7/2021
5721,5/7/2021
81,5/7/2021
81,5/7/2021
80,5/7/2021
14618,5/7/2021
832,5/9/2021
832,5/9/2021
12438,5/9/2021
10917,5/9/2021
6879,5/14/2021
14578,5/14/2021
13680,5/14/2021
8220,5/14/2021
14233,5/14/2021
14233,5/14/2021
2398,5/13/2021
5361,5/5/2021
5361,5/7/2021
14325,5/7/2021
9634,7/28/2022
7019,9/3/2021
2398,5/13/2021
1640,5/5/2021
6942,5/5/2021
8220,5/5/2021
12530,5/5/2021
9619,5/5/2021
14233,5/7/2021
14233,5/7/2021
5361,5/7/2021
14325,5/7/2021
80,5/7/2021
8597,5/7/2021
4305,5/7/2021
11507,5/7/2021
5877,5/6/2021
5877,5/6/2021
9634,5/6/2021
9634,5/6/2021
9634,5/6/2021
9634,5/9/2021
9634,5/9/2021
832,5/9/2021
832,5/9/2021
12438,5/9/2021
6737,5/9/2021
10917,5/9/2021
13340,5/14/2021
6879,5/14/2021
14578,5/14/2021
14578,5/14/2021
13233,5/14/2021
13680,5/14/2021
2642,5/14/2021
9634,5/14/2021
9634,5/14/2021
4444,5/16/2021
4444,5/16/2021
2398,5/16/2021
9634,5/16/2021
9634,5/16/2021
4305,5/16/2021
10363,5/16/2021
10363,5/16/2021
14671,5/16/2021
13233,9/13/2021
13233,9/13/2021
14671,5/16/2021
14671,5/16/2021
13572,5/8/2021
5877,5/16/2021
13572,5/8/2021
12530,5/8/2021
9634,7/28/2022
12530,5/8/2021
9078,5/8/2021
9619,5/8/2021
1512,5/8/2021
14233,5/8/2021
14233,5/8/2021
13340,5/8/2021
13340,5/8/2021
7631,5/8/2021
9201,5/8/2021
9201,5/8/2021
81,5/8/2021
1512,5/15/2021
14670,5/15/2021
14670,5/15/2021
14671,5/15/2021
11559,5/15/2021
11559,5/15/2021
13680,5/15/2021
13680,5/15/2021
12530,5/15/2021
12530,5/15/2021
14656,5/15/2021
14656,5/15/2021
4444,5/15/2021
4444,5/15/2021
4444,5/15/2021
8917,5/15/2021
8917,5/15/2021
9201,5/15/2021
9201,5/15/2021
81,5/15/2021
81,5/15/2021
1512,5/15/2021
1640,5/15/2021
4305,5/15/2021
9634,5/10/2021
9634,5/10/2021
4715,5/10/2021
4715,5/10/2021
4715,5/10/2021
1704,5/10/2021
12530,5/10/2021
12530,5/10/2021
5361,5/10/2021
14618,5/10/2021
13680,5/10/2021
13680,5/10/2021
5361,5/10/2021
8917,5/10/2021
13986,5/10/2021
13986,5/10/2021
13752,7/28/2022
13680,5/10/2021
8917,5/10/2021
14618,5/10/2021
8220,5/10/2021
13752,7/28/2022
4834,7/28/2022
4834,7/28/2022
10917,7/28/2022
12530,5/23/2021
9078,7/15/2022
12252,5/24/2021
12252,5/24/2021
7631,5/24/2021
12438,5/24/2021
12438,5/24/2021
12438,5/24/2021
13572,5/24/2021
13752,5/24/2021
8220,5/24/2021
8220,5/24/2021
8917,5/24/2021
13572,5/24/2021
13752,5/24/2021
10917,5/24/2021
10917,5/24/2021
1701,5/23/2021
12530,5/23/2021
12530,5/23/2021
10917,5/23/2021
13340,5/23/2021
5361,5/23/2021
16670,7/15/2022
10917,5/23/2021
13340,5/23/2021
9558,5/23/2021
9558,5/23/2021
7986,8/10/2021
5361,5/23/2021
10709,5/23/2021
10709,5/23/2021
16670,7/15/2022
14233,5/23/2021
14233,5/23/2021
14618,5/23/2021
14618,5/23/2021
10363,5/23/2021
10363,5/23/2021
12252,5/23/2021
12252,5/23/2021
5269,5/23/2021
5269,5/23/2021
2398,5/23/2021
8917,5/23/2021
8917,5/23/2021
14777,4/22/2021
8917,5/23/2021
7631,5/23/2021
9634,5/20/2021
794,5/20/2021
2398,8/10/2021
4305,5/18/2021
13248,5/18/2021
709,5/18/2021
14777,4/22/2021
81,5/20/2021
9634,5/20/2021
12530,5/20/2021
5361,5/20/2021
8917,5/20/2021
8917,5/20/2021
12834,8/10/2021
9078,7/15/2022
14777,4/22/2021
81,5/20/2021
794,5/20/2021
794,5/20/2021
5361,5/20/2021
5721,5/20/2021
12834,8/10/2021
12530,5/20/2021
12530,5/20/2021
5361,7/15/2022
6558,5/20/2021
13233,5/20/2021
12438,5/20/2021
12438,5/20/2021
8917,5/20/2021
13340,5/20/2021
13340,5/20/2021
9078,5/20/2021
1704,5/20/2021
8917,5/20/2021
6879,5/20/2021
6879,5/20/2021
6879,5/20/2021
9078,5/20/2021
9078,5/20/2021
8220,5/20/2021
5361,5/20/2021
5361,5/20/2021
5269,5/20/2021
5269,5/20/2021
2398,5/20/2021
2398,5/20/2021
14233,5/20/2021
14233,5/20/2021
14578,5/20/2021
14618,5/20/2021
12530,5/20/2021
12834,8/12/2021
1467,8/12/2021
8917,8/12/2021
12530,5/20/2021
2398,8/12/2021
4717,8/12/2021
5361,7/15/2022
8385,8/12/2021
2440,7/15/2022
14557,8/12/2021
362,8/12/2021
362,8/12/2021
11359,8/12/2021
11359,8/12/2021
11359,8/12/2021
11559,8/12/2021
11559,8/12/2021
14399,8/12/2021
9558,8/11/2021
9558,8/11/2021
14233,8/11/2021
10917,8/12/2021
6073,8/12/2021
6073,8/12/2021
9558,8/12/2021
11359,8/11/2021
362,8/11/2021
5269,8/11/2021
5361,7/15/2022
10917,8/12/2021
6073,8/12/2021
13680,8/12/2021
6255,7/15/2022
11559,8/12/2021
7019,8/12/2021
9558,8/12/2021
13680,8/12/2021
14449,8/12/2021
14449,8/12/2021
362,8/11/2021
362,8/11/2021
5269,8/11/2021
5353,8/11/2021
6255,7/15/2022
11560,5/27/2021
2398,5/27/2021
11016,5/27/2021
11016,5/27/2021
12530,5/27/2021
12530,5/27/2021
12530,5/27/2021
8917,5/27/2021
8917,5/27/2021
5361,5/27/2021
5361,5/27/2021
5361,5/27/2021
10709,5/27/2021
10709,5/27/2021
10709,5/27/2021
6879,5/27/2021
6879,5/27/2021
13248,5/27/2021
11498,5/27/2021
11498,5/27/2021
13340,5/27/2021
13340,5/27/2021
13340,5/27/2021
10917,5/27/2021
10917,5/27/2021
10917,7/28/2022
10917,5/27/2021
5877,5/27/2021
5269,8/11/2021
9558,8/11/2021
14233,8/11/2021
1512,7/15/2022
14325,7/15/2022
1648,7/15/2022
13340,7/15/2022
9634,5/26/2021
9634,5/26/2021
110,5/26/2021
110,5/26/2021
9558,5/26/2021
9558,5/26/2021
9558,5/26/2021
4444,5/26/2021
4444,5/26/2021
10709,5/26/2021
6879,5/26/2021
6879,5/26/2021
6879,5/26/2021
14670,5/26/2021
14670,5/26/2021
10363,5/26/2021
10363,5/26/2021
10363,5/26/2021
12530,5/26/2021
12530,5/26/2021
9201,5/26/2021
9201,5/26/2021
81,5/26/2021
81,5/26/2021
2398,5/26/2021
2398,5/26/2021
14325,7/15/2022
14233,8/11/2021
8220,5/26/2021
13680,5/26/2021
13680,5/26/2021
10534,5/26/2021
10534,5/26/2021
14325,5/26/2021
14325,5/26/2021
14618,5/26/2021
14618,5/28/2021
8597,5/28/2021
8597,5/28/2021
11559,5/28/2021
14670,5/28/2021
9634,5/28/2021
9634,5/28/2021
1512,5/28/2021
10709,5/28/2021
6879,5/28/2021
9634,8/11/2021
11834,8/11/2021
11834,8/11/2021
11834,8/11/2021
14777,8/11/2021
7986,8/11/2021
14618,5/26/2021
11559,5/28/2021
10709,5/28/2021
6879,5/28/2021
5721,5/28/2021
6558,5/28/2021
14233,5/28/2021
14233,5/28/2021
14233,5/28/2021
14233,5/28/2021
12530,5/28/2021
12530,5/28/2021
10363,5/28/2021
10363,5/28/2021
10363,5/28/2021
10709,5/28/2021
14618,5/28/2021
3907,5/31/2021
10709,5/31/2021
10709,5/31/2021
5269,5/31/2021
1512,5/31/2021
1467,8/11/2021
14777,8/11/2021
7986,8/11/2021
12230,8/11/2021
13752,7/15/2022
10917,8/11/2021
10917,8/11/2021
10917,8/11/2021
5361,8/11/2021
5361,8/11/2021
7986,8/11/2021
12230,8/11/2021
2398,8/11/2021
13752,7/15/2022
9634,7/15/2022
9634,7/15/2022
12230,8/11/2021
2398,8/11/2021
2398,8/11/2021
7019,8/11/2021
14233,8/11/2021
14233,8/11/2021
14233,8/11/2021
13572,8/11/2021
14233,8/11/2021
14233,8/11/2021
13340,8/11/2021
10917,7/28/2022
12230,8/11/2021
15226,8/11/2021
14930,7/15/2022
13680,8/10/2021
13680,8/10/2021
15275,8/10/2021
15275,8/10/2021
11559,8/10/2021
11559,8/10/2021
11834,8/10/2021
5361,8/10/2021
8385,8/10/2021
8385,8/10/2021
8385,8/10/2021
11559,8/10/2021
11834,8/10/2021
5361,8/10/2021
5361,8/10/2021
11559,8/10/2021
14930,7/15/2022
11834,8/10/2021
11834,8/10/2021
11507,8/10/2021
11507,8/10/2021
11507,8/10/2021
9078,8/10/2021
13233,8/10/2021
1254,8/10/2021
7019,8/10/2021
7019,8/10/2021
1307,7/15/2022
7019,8/10/2021
9078,8/10/2021
13233,8/10/2021
2398,8/10/2021
6590,8/10/2021
709,8/10/2021
17094,7/15/2022
2846,7/28/2022
17094,7/15/2022
5826,7/15/2022
5503,7/16/2022
3230,1/18/2022
12230,1/18/2022
15497,9/16/2021
11507,9/16/2021
15311,9/16/2021
15311,9/16/2021
12260,9/16/2021
12260,9/16/2021
13233,9/15/2021
13233,9/15/2021
7019,9/14/2021
2846,7/28/2022
13287,12/26/2021
12230,1/4/2022
10917,1/5/2022
10917,1/5/2022
10917,1/5/2022
17094,7/28/2022
8169,1/18/2022
9634,1/18/2022
9634,1/18/2022
3553,1/18/2022
5503,7/16/2022
5269,12/26/2021
15225,12/26/2021
9558,1/9/2022
15522,7/16/2022
15522,7/16/2022
1254,12/26/2021
8169,1/4/2022
17094,7/28/2022
15225,12/26/2021
3553,1/18/2022
10395,1/18/2022
10395,1/18/2022
3230,7/16/2022
13752,7/16/2022
1491,1/10/2022
3230,7/16/2022
2398,9/25/2021
10917,9/25/2021
2846,9/17/2021
9558,9/17/2021
5269,9/23/2021
9078,9/23/2021
1467,9/23/2021
13233,9/23/2021
3553,9/23/2021
2398,9/23/2021
1491,9/23/2021
1491,9/23/2021
9078,9/23/2021
5269,9/23/2021
13076,9/21/2021
11120,9/21/2021
1491,9/21/2021
1491,9/21/2021
12260,9/21/2021
1640,9/21/2021
15331,9/22/2021
15331,9/22/2021
11120,9/22/2021
13010,9/22/2021
1640,9/20/2021
1491,9/20/2021
13680,9/20/2021
3230,7/16/2022
3230,7/16/2022
1491,1/10/2022
6073,1/18/2022
13752,7/16/2022
13752,7/16/2022
13752,7/16/2022
13655,7/16/2022
12230,1/11/2022
6073,1/18/2022
9565,1/19/2022
8169,1/11/2022
1491,1/11/2022
8169,1/11/2022
9634,1/11/2022
1491,1/12/2022
1491,1/11/2022
2905,1/12/2022
2905,1/12/2022
15112,1/12/2022
5361,1/13/2022
12164,1/14/2022
13233,1/14/2022
12230,1/14/2022
9082,1/14/2022
5361,7/16/2022
5361,7/16/2022
6074,1/12/2022
13287,1/19/2022
1254,1/19/2022
9618,1/23/2022
15520,1/23/2022
5361,7/16/2022
5361,7/16/2022
5361,1/13/2022
1491,1/13/2022
12230,1/14/2022
9618,1/23/2022
1491,1/13/2022
13233,1/14/2022
9082,1/14/2022
1254,1/23/2022
13655,7/16/2022
13655,7/16/2022
17094,7/28/2022
17094,7/28/2022
13655,7/16/2022
9078,1/14/2022
9634,1/14/2022
1254,1/23/2022
13287,1/23/2022
9634,1/14/2022
9082,1/14/2022
8169,1/14/2022
13655,7/16/2022
13287,1/23/2022
9078,7/16/2022
9078,7/16/2022
9078,7/16/2022
14777,7/16/2022
16563,7/16/2022
16563,7/16/2022
16198,7/16/2022
14777,7/16/2022
15520,7/16/2022
16198,7/16/2022
15520,7/16/2022
15520,7/16/2022
15520,7/16/2022
794,7/16/2022
15520,7/16/2022
15459,7/16/2022
14325,7/16/2022
794,7/16/2022
17230,7/16/2022
14325,7/16/2022
17230,7/16/2022
15459,7/16/2022
11241,7/16/2022
11241,7/16/2022
13287,1/25/2022
11241,7/16/2022
17094,7/16/2022
13655,7/17/2022
1254,1/25/2022
11241,7/16/2022
17094,7/16/2022
17094,7/16/2022
17094,7/16/2022
6073,7/16/2022
17094,7/16/2022
6073,7/16/2022
6073,7/16/2022
1307,7/16/2022
13752,7/17/2022
1307,7/16/2022
9558,7/17/2022
13655,7/17/2022
13752,7/17/2022
13752,7/17/2022
9558,7/17/2022
1704,9/27/2021
14777,7/19/2021
15331,9/1/2021
13233,9/16/2021
15331,9/27/2021
15650,9/9/2021
2398,9/9/2021
2398,9/9/2021
9944,9/26/2021
1640,9/26/2021
1491,9/26/2021
15331,9/26/2021
13719,9/26/2021
10917,9/26/2021
4717,9/26/2021
2547,9/26/2021
1640,9/26/2021
4717,9/26/2021
927,9/27/2021
3907,9/27/2021
13719,9/27/2021
15652,9/27/2021
15653,9/27/2021
15653,9/27/2021
1704,9/27/2021
1640,9/28/2021
13323,9/28/2021
13323,9/28/2021
5361,9/28/2021
11359,9/28/2021
10917,9/28/2021
10917,9/28/2021
10917,9/28/2021
13680,9/28/2021
1704,9/28/2021
9558,9/29/2021
9558,9/29/2021
9558,9/29/2021
9558,9/29/2021
1640,9/29/2021
1704,9/29/2021
1640,9/29/2021
1865,9/29/2021
13719,9/29/2021
13719,9/29/2021
15615,9/30/2021
5353,9/30/2021
5353,9/30/2021
11359,9/30/2021
11359,9/30/2021
11359,9/30/2021
11359,9/30/2021
15650,9/30/2021
7019,9/30/2021
15331,9/30/2021
8328,9/30/2021
1704,9/30/2021
4976,9/30/2021
4976,9/30/2021
1865,10/1/2021
1704,10/1/2021
7008,10/1/2021
10917,10/1/2021
10917,10/1/2021
1491,10/1/2021
15225,10/3/2021
1467,10/3/2021
1704,10/3/2021
12230,10/3/2021
8169,10/3/2021
3358,10/3/2021
3358,10/3/2021
3358,10/3/2021
14777,10/3/2021
12438,10/3/2021
2398,10/3/2021
10917,10/3/2021
10980,10/3/2021
1704,10/3/2021
2398,10/4/2021
15225,10/4/2021
4444,10/4/2021
11081,10/4/2021
10917,10/4/2021
13680,10/4/2021
13655,7/17/2022
13752,7/17/2022
9558,7/17/2022
9558,7/17/2022
16782,7/17/2022
5353,9/28/2021
1467,9/28/2021
5353,9/15/2021
1386,10/3/2021
1386,10/3/2021
1386,10/3/2021
1467,10/4/2021
5353,9/15/2021
16782,7/17/2022
15459,7/17/2022
15520,7/17/2022
17230,7/5/2022
17230,7/5/2022
17230,7/5/2022
11547,7/5/2022
11547,7/5/2022
13752,7/5/2022
13752,7/5/2022
